id,fdc_id,nutrient_id,amount,data_points,derivation_id,min,max,median,footnote,min_year_acquired
1810793,173859,1257,0.123,0,49,,,,,
1810794,173859,1258,8.595,0,49,,,,,
1810813,173859,1003,13.63,3,1,13.48,13.88,,,
1810818,173859,1093,788,3,1,773,815,,,
1810831,173860,1004,6.1,15,,,,,,
1810855,173860,1008,153,0,49,,,,,
1810863,173860,1003,22.9,15,,,,,,
1810869,173860,1093,953,15,,,,,,
1810887,173860,1253,47,14,,,,,,
1810888,173860,1258,2.6,0,,,,,,
1810898,173861,1008,273,0,49,,,,,
1810966,173861,1003,12,21,1,11.84,12.16,,,
1810969,173861,1253,60,1,1,,,,,
1810970,173861,1004,22.91,21,1,21.66,24.16,,,
1810996,173861,1258,8.806,0,51,,,,,
1810998,173861,1093,786,0,44,,,,,
1811006,173862,1004,28.1,17,1,25.8,31.3,,,
1811008,173862,1008,315,0,49,,,,,
1811059,173862,1253,58,0,16,,,,,
1811060,173862,1257,1.66,0,49,,,,,
1811061,173862,1258,11.46,0,49,,,,,
1811087,173862,1003,11.69,17,1,10.7,12.4,,,
1811092,173862,1093,865,17,1,732,1040,,,
1811143,173863,1257,0.014,0,49,,,,,
1811144,173863,1258,1.227,0,49,,,,,
1811150,173863,1093,945,18,1,647,1320,,,
1811153,173863,1003,16.85,18,1,15.06,18.06,,,
1811165,173863,1004,4.04,18,1,3.02,5.86,,,
1811167,173863,1008,107,0,49,,,,,
1811206,173863,1253,41,0,16,,,,,
1811261,173864,1258,0.5,0,51,,,,,
1811263,173864,1093,814,0,51,,,,,
1811264,173864,1004,8.8,0,51,,,,,
1811266,173864,1008,164,0,49,,,,,
1811297,173864,1253,57,2,1,50,59,,,
1811308,173864,1003,16.6,2,1,16.5,17,,,
1811347,173865,1258,7.181,0,49,,,,,
1811363,173865,1093,1245,4,,,,,,
1811367,173865,1253,70,4,,,,,,
1811372,173865,1003,16.28,4,,,,,,
1811384,173865,1004,20.68,4,,,,,,
1811385,173865,1008,263,0,49,,,,,
1811447,173866,1093,1075,0,44,,,,,
1811448,173866,1258,5.049,0,49,,,,,
1811451,173866,1008,216,0,49,,,,,
1811453,173866,1004,15.53,4,,,,,,
1811469,173866,1003,8.68,4,,,,,,
1811478,173866,1253,37,4,,,,,,
1811502,173867,1258,10.21,0,49,,,,,
1811506,173867,1008,307,0,49,,,,,
1811531,173867,1004,27.7,1,1,,,,,
1811553,173867,1253,60,1,1,,,,,
1811571,173867,1093,930,1,1,,,,,
1811573,173867,1003,11.1,1,1,,,,,
1811596,173868,1008,172,0,49,,,,,
1811600,173868,1258,2.794,0,49,,,,,
1811606,173868,1093,1374,0,47,,,,,
1811619,173868,1003,19.03,0,47,,,,,
1811622,173868,1253,55,0,47,,,,,
1811637,173868,1004,10.44,0,47,,,,,
1811665,173869,1003,15.2,7,,,,,,
1811682,173869,1253,174,5,,,,,,
1811683,173869,1258,8.96,0,,,,,,
1811695,173869,1093,1225,6,,,,,,
1811725,173869,1004,25.6,7,,,,,,
1811727,173869,1008,304,0,49,,,,,
1811743,173870,1004,28.5,7,,,,,,
1811745,173870,1008,326,0,49,,,,,
1811776,173870,1093,860,0,,,,,,
1811780,173870,1003,14.1,8,,,,,,
1811796,173870,1253,158,2,,,,,,
1811797,173870,1258,10.6,0,,,,,,
1811806,173871,1003,23.89,1,1,,,,,
1811811,173871,1093,665,1,1,,,,,
1811837,173871,1253,92,1,1,,,,,
1811838,173871,1257,0.43,1,1,,,,,
1811839,173871,1258,2.266,1,1,,,,,
1811855,173871,1004,10.44,1,1,,,,,
1811906,173871,1008,196,0,49,,,,,
1811911,173872,1004,22.73,3,1,,,,,
1811946,173872,1003,11.33,3,1,,,,,
1811953,173872,1093,1120,3,1,,,,,
1811969,173872,1253,83,3,1,,,,,
1811970,173872,1257,0.237,3,1,,,,,
1811971,173872,1258,6.997,3,1,,,,,
1811989,173872,1008,272,3,1,,,,,
1812000,173873,1008,336,1,49,,,,,
1812005,173873,1003,10.31,1,1,,,,,
1812012,173873,1093,1240,1,1,,,,,
1812038,173873,1253,87,1,1,,,,,
1812039,173873,1257,0.283,1,1,,,,,
1812040,173873,1258,9.863,1,1,,,,,
1812055,173873,1004,30.61,1,1,,,,,
1812135,173874,1253,51,11,1,42,55,,,
1812158,173874,1004,1.86,11,1,0.7,3.9,,,
1812160,173874,1008,98,0,49,,,,,
1812202,173874,1257,0.007,0,49,,,,,
1812203,173874,1258,0.564,0,49,,,,,
1812212,173874,1093,1032,11,1,816,1140,,,
1812225,173874,1003,17.4,11,1,17,18.3,,,
1812272,173875,1253,78,9,1,68,98,,,
1812278,173875,1008,277,0,49,,,,,
1812346,173875,1004,24.18,18,1,21.14,29.74,,,
1812348,173875,1257,0.21,0,49,,,,,
1812349,173875,1258,7.583,0,49,,,,,
1812361,173875,1093,976,18,1,741,1240,,,
1812367,173875,1003,9.72,18,1,8.22,11.74,,,
1812370,173876,1253,74,9,1,68,93,,,
1812371,173876,1257,0.184,0,49,,,,,
1812372,173876,1258,12.129,0,49,,,,,
1812407,173876,1003,13.46,14,1,11.81,15.38,,,
1812418,173876,1093,810,14,1,602,1010,,,
1812440,173876,1004,37.25,14,1,29.28,40.87,,,
1812442,173876,1008,392,0,49,,,,,
1812506,173877,1004,29.68,15,1,24.27,35.12,,,
1812508,173877,1008,337,0,49,,,,,
1812570,173877,1003,12.45,15,1,11.23,14.77,,,
1812581,173877,1093,1062,15,1,891,1290,,,
1812612,173877,1253,73,11,1,63,86,,,
1812613,173877,1257,0.275,0,49,,,,,
1812614,173877,1258,9.894,0,49,,,,,
1812647,173878,1093,1046,15,1,910,1330,,,
1812680,173878,1253,73,11,1,63,90,,,
1812681,173878,1257,0.297,0,49,,,,,
1812682,173878,1258,9.487,0,49,,,,,
1812706,173878,1003,12.36,15,1,11.26,14.19,,,
1812767,173878,1004,29.43,15,1,23.83,34.86,,,
1812769,173878,1008,333,0,49,,,,,
1812867,173879,1004,29.63,15,1,21.44,32.52,,,
1812869,173879,1008,325,0,49,,,,,
1812872,173879,1003,10.84,15,1,10.01,13.24,,,
1812887,173879,1093,928,15,1,843,1330,,,
1812892,173879,1253,61,11,1,57,87,,,
1812893,173879,1257,0.228,0,49,,,,,
1812894,173879,1258,9.684,0,49,,,,,
1812916,173880,1008,183,0,49,,,,,
1812937,173880,1093,446,0,44,,,,,
1812940,173880,1003,21.43,0,44,,,,,
1812962,173880,1253,36,0,44,,,,,
1812963,173880,1257,0.018,0,40,,,,,
1812964,173880,1258,0.893,0,44,,,,,
1813034,173880,1004,4.46,0,44,,,,,
1813035,173881,1004,2.71,0,40,,,,,
1813037,173881,1008,141,0,40,,,,,
1813122,173881,1253,50,0,40,,,,,
1813123,173881,1257,0.019,0,40,,,,,
1813124,173881,1258,1.786,0,40,,,,,
1813138,173881,1003,18.52,0,40,,,,,
1813150,173881,1093,1062,0,40,,,,,
1813180,173882,1253,59,0,44,,,,,
1813182,173882,1258,8.235,0,44,,,,,
1813196,173882,1003,9.41,0,44,,,,,
1813204,173882,1093,294,0,44,,,,,
1813207,173882,1004,22.35,0,44,,,,,
1813209,173882,1008,271,0,49,,,,,
1813254,173883,1004,26.79,0,44,,,,,
1813256,173883,1008,284,0,49,,,,,
1813312,173883,1003,10.71,0,44,,,,,
1813324,173883,1093,679,0,40,,,,,
1813358,173883,1253,70,0,40,,,,,
1813359,173883,1257,0.718,0,40,,,,,
1813360,173883,1258,10.714,0,40,,,,,
1813377,173884,1003,12.4,0,47,,,,,
1813383,173884,1093,497,0,47,,,,,
1813393,173884,1258,1.6,0,47,,,,,
1813404,173884,1004,6.6,0,47,,,,,
1813405,173884,1008,372,0,47,,,,,
1813463,173885,1003,4.8,0,47,,,,,
1813468,173885,1093,594,0,47,,,,,
1813479,173885,1258,3.6,0,47,,,,,
1813491,173885,1004,4.1,0,47,,,,,
1813504,173885,1257,0.1,0,47,,,,,
1813517,173885,1008,397,0,47,,,,,
1813522,173886,1003,6.37,0,47,,,,,
1813531,173886,1257,0.01,0,47,,,,,
1813532,173886,1258,2.03,0,47,,,,,
1813536,173886,1004,4.06,0,47,,,,,
1813538,173886,1008,331,0,47,,,,,
1813592,173886,1093,759,0,47,,,,,
1813599,173887,1093,545,0,44,,,,,
1813638,173887,1004,1.26,3,1,1.23,1.28,,,
1813664,173887,1258,0.36,0,49,,,,,
1813685,173887,1003,6.69,3,1,6.62,6.75,,,
1813705,173887,1008,383,0,51,,,,,
1813714,173888,1258,0.4,0,47,,,,,
1813762,173888,1004,2.1,0,47,,,,,
1813764,173888,1008,328,0,47,,,,,
1813777,173888,1093,540,0,47,,,,,
1813779,173888,1003,9.9,0,47,,,,,
1813825,173889,1003,6.01,0,47,,,,,
1813828,173889,1093,553,0,47,,,,,
1813836,173889,1257,0.01,0,47,,,,,
1813837,173889,1258,1.29,0,47,,,,,
1813839,173889,1004,2.93,0,47,,,,,
1813841,173889,1008,394,0,47,,,,,
1813868,173890,1004,3.44,0,47,,,,,
1813870,173890,1008,381,0,47,,,,,
1813879,173890,1258,1.584,0,47,,,,,
1813889,173890,1003,6.41,0,47,,,,,
1813893,173890,1093,825,0,47,,,,,
1813939,173891,1008,374,0,47,,,,,
1813977,173891,1258,0.83,0,47,,,,,
1813991,173891,1003,9.98,0,47,,,,,
1813993,173891,1093,501,0,47,,,,,
1813995,173891,1004,4.43,0,47,,,,,
1814008,173892,1004,11.62,0,47,,,,,
1814010,173892,1008,421,0,47,,,,,
1814021,173892,1253,2,0,47,,,,,
1814022,173892,1003,10.55,0,47,,,,,
1814029,173892,1093,50,0,47,,,,,
1814054,173892,1257,0.13,0,47,,,,,
1814055,173892,1258,1.24,0,47,,,,,
1814102,173893,1003,10.71,0,44,,,,,
1814107,173893,1093,571,0,44,,,,,
1814112,173893,1258,0.926,0,40,,,,,
1814137,173893,1004,5.36,0,44,,,,,
1814176,173893,1008,395,0,51,,,,,
1814196,173894,1093,102,0,47,,,,,
1814200,173894,1258,0.4,0,47,,,,,
1814207,173894,1004,2.9,0,47,,,,,
1814223,173894,1003,8.5,0,47,,,,,
1814234,173894,1008,373,0,47,,,,,
1814267,173895,1004,0.35,0,41,,,,,
1814278,173895,1258,0.093,1,46,,,,,
1814294,173895,1008,385,0,47,,,,,
1814307,173895,1003,3.32,0,47,,,,,
1814312,173895,1093,855,0,47,,,,,
1814345,173896,1258,1.83,0,,,,,,
1814352,173896,1003,29.1,14,,,,,,
1814357,173896,1093,4,7,,,,,,
1814374,173896,1004,10.7,13,,,,,,
1814376,173896,1008,382,0,49,,,,,
1814412,173897,1008,74,0,57,,,,,
1814419,173897,1093,227,0,57,,,,,
1814448,173897,1258,0.076,0,49,,,,,
1814463,173897,1003,1.58,8,1,1.31,1.81,,,
1814508,173897,1004,0.49,8,1,0.35,0.59,,,
1814527,173898,1004,5.46,0,47,,,,,
1814529,173898,1008,363,0,47,,,,,
1814548,173898,1258,1.33,0,47,,,,,
1814554,173898,1003,8.98,0,47,,,,,
1814559,173898,1093,1644,0,47,,,,,
1814573,173898,1253,2,0,47,,,,,
1814583,173899,1258,0.24,0,47,,,,,
1814586,173899,1003,9.93,0,47,,,,,
1814593,173899,1093,1523,0,47,,,,,
1814598,173899,1004,1.73,0,47,,,,,
1814600,173899,1008,340,0,47,,,,,
1814618,173900,1258,0.136,0,,,,,,
1814661,173900,1093,6,0,,,,,,
1814665,173900,1003,6.3,3,,,,,,
1814674,173900,1004,0.5,2,,,,,,
1814676,173900,1008,370,0,49,,,,,
1814728,173901,1258,0.238,0,39,,,,,
1814747,173901,1004,1.5,22,,,,,,
1814749,173901,1008,370,0,49,,,,,
1814759,173901,1003,10.5,23,,,,,,
1814765,173901,1093,7,1,,,,,,
1814828,173902,1004,0.24,0,39,,,,,
1814830,173902,1008,62,0,39,,,,,
1814835,173902,1258,0.038,0,39,,,,,
1814836,173902,1003,1.84,0,39,,,,,
1814856,173902,1093,102,0,39,,,,,
1814876,173903,1003,11.8,0,47,,,,,
1814884,173903,1258,0.08,0,47,,,,,
1814886,173903,1008,365,0,47,,,,,
1814945,173903,1004,0.7,0,47,,,,,
1814973,173904,1258,1.11,0,,,,,,
1815027,173904,1004,6.52,4,1,6.2,6.92,,,
1815029,173904,1008,379,0,49,,,,,
1815032,173904,1093,6,4,1,5,7,,,
1815039,173904,1003,13.15,4,1,13,13.24,,,
1815072,173905,1003,2.54,8,1,2.29,2.98,,,
1815083,173905,1093,4,8,1,3,6,,,
1815105,173905,1004,1.52,8,1,1.28,1.65,,,
1815107,173905,1008,71,0,49,,,,,
1815150,173905,1257,0.001,0,49,,,,,
1815151,173905,1258,0.31,0,49,,,,,
1815194,173906,1257,0.001,0,63,,,,,
1815195,173906,1258,0.191,0,63,,,,,
1815202,173906,1003,2.37,0,63,,,,,
1815209,173906,1093,111,0,63,,,,,
1815215,173906,1004,1.21,0,63,,,,,
1815217,173906,1008,96,0,63,,,,,
1815242,173907,1004,4.63,6,1,4.5,4.9,,,
1815290,173907,1003,9.2,6,1,8.83,9.37,,,
1815300,173907,1093,506,6,1,478,538,,,
1815313,173907,1257,0.002,0,49,,,,,
1815314,173907,1258,0.793,0,49,,,,,
1815342,173907,1008,368,0,47,,,,,
1815378,173908,1004,0.95,0,63,,,,,
1815380,173908,1008,88,0,63,,,,,
1815402,173908,1093,111,0,63,,,,,
1815416,173908,1257,0.008,0,63,,,,,
1815417,173908,1258,0.15,0,63,,,,,
1815421,173908,1003,1.98,0,63,,,,,
1815427,173909,1258,0.719,1,46,,,,,
1815454,173909,1093,667,0,47,,,,,
1815464,173909,1003,6.94,0,47,,,,,
1815476,173909,1004,3.53,0,47,,,,,
1815478,173909,1008,387,0,47,,,,,
1815562,173910,1008,337,0,47,,,,,
1815567,173910,1003,11.37,6,42,11.37,11.38,,,
1815574,173910,1004,2.01,0,47,,,,,
1815590,173910,1258,0.41,0,47,,,,,
1815597,173910,1093,2,0,47,,,,,
1815638,173911,1004,2.1,0,47,,,,,
1815640,173911,1008,351,0,47,,,,,
1815653,173911,1003,11.8,0,47,,,,,
1815661,173911,1093,2,0,47,,,,,
1815670,173911,1258,0.4,0,47,,,,,
1815675,173912,1258,0.13,0,,,,,,
1815682,173912,1003,6.3,32,,,,,,
1815702,173912,1093,3,30,,,,,,
1815706,173912,1004,0.5,32,,,,,,
1815708,173912,1008,402,0,49,,,,,
1815727,173913,1258,0.2,0,,,,,,
1815746,173913,1004,1.2,37,,,,,,
1815748,173913,1008,364,0,49,,,,,
1815761,173913,1093,4,30,,,,,,
1815765,173913,1003,14.7,38,,,,,,
1815782,173914,1258,0.02,0,,,,,,
1815826,173914,1003,0.9,0,,,,,,
1815831,173914,1093,173,0,,,,,,
1815840,173914,1004,0.1,0,,,,,,
1815842,173914,1008,52,0,49,,,,,
1815886,173915,1258,0.033,0,63,,,,,
1815895,173915,1003,1.46,0,63,,,,,
1815903,173915,1093,129,0,63,,,,,
1815911,173915,1004,0.21,0,63,,,,,
1815913,173915,1008,50,0,63,,,,,
1815973,173916,1004,0.5,61,,,,,,
1815975,173916,1008,369,0,49,,,,,
1816002,173916,1093,3,43,,,,,,
1816007,173916,1003,10.6,122,,,,,,
1816024,173916,1258,0.08,0,,,,,,
1816029,173917,1004,0.34,0,20,,,,,
1816031,173917,1008,53,0,20,,,,,
1816089,173917,1003,1.82,0,20,,,,,
1816100,173917,1093,126,0,63,,,,,
1816129,173917,1257,0.03,0,20,,,,,
1816130,173917,1258,0.066,0,20,,,,,
1816152,173918,1004,1.9,0,51,,,,,
1816154,173918,1008,352,0,47,,,,,
1816174,173918,1003,7.8,0,47,,,,,
1816178,173918,1093,19,0,47,,,,,
1816192,173918,1258,0.3,0,47,,,,,
1816219,173919,1258,0.6,0,47,,,,,
1816236,173919,1003,6.5,0,47,,,,,
1816240,173919,1093,341,0,47,,,,,
1816268,173919,1008,395,0,47,,,,,
1816281,173919,1004,5.3,0,47,,,,,
1816292,173920,1008,386,0,49,,,,,
1816299,173920,1093,505,12,1,360,552,,,
1816322,173920,1257,0.002,0,49,,,,,
1816323,173920,1258,0.778,0,49,,,,,
1816347,173920,1003,9.25,12,1,8.55,9.93,,,
1816360,173920,1004,4.73,12,1,4.5,5.2,,,
1816405,173921,1003,7.63,0,47,,,,,
1816412,173921,1093,554,0,47,,,,,
1816421,173921,1258,0.839,0,47,,,,,
1816422,173921,1004,5.61,0,47,,,,,
1816424,173921,1008,376,0,47,,,,,
1816435,173922,1004,6.2,0,47,,,,,
1816437,173922,1008,361,0,47,,,,,
1816448,173922,1003,16.37,0,47,,,,,
1816455,173922,1093,642,0,47,,,,,
1816462,173922,1253,1,0,47,,,,,
1816464,173922,1258,1.157,0,47,,,,,
1816465,173923,1003,16.5,0,47,,,,,
1816472,173923,1093,619,0,47,,,,,
1816479,173923,1253,1,0,47,,,,,
1816481,173923,1258,1.188,0,47,,,,,
1816482,173923,1004,6.16,0,47,,,,,
1816484,173923,1008,361,0,47,,,,,
1816495,173924,1004,9.84,0,47,,,,,
1816497,173924,1008,387,0,47,,,,,
1816508,173924,1003,10.1,0,47,,,,,
1816515,173924,1093,201,0,47,,,,,
1816525,173924,1258,1.114,0,47,,,,,
1816526,173925,1003,12.02,0,47,,,,,
1816533,173925,1093,181,0,47,,,,,
1816541,173925,1253,1,0,47,,,,,
1816542,173925,1257,0.017,0,47,,,,,
1816543,173925,1258,1.387,0,47,,,,,
1816544,173925,1004,11.02,0,47,,,,,
1816546,173925,1008,394,0,47,,,,,
1816557,173926,1004,6.28,0,47,,,,,
1816559,173926,1008,361,0,47,,,,,
1816570,173926,1003,16.5,0,47,,,,,
1816577,173926,1093,618,0,47,,,,,
1816584,173926,1253,1,0,47,,,,,
1816586,173926,1258,1.207,0,47,,,,,
1816587,173927,1003,8.18,0,47,,,,,
1816594,173927,1093,14,0,47,,,,,
1816608,173927,1004,1.83,0,47,,,,,
1816610,173927,1008,373,0,47,,,,,
1816642,173928,1004,0.36,6,,,,,,
1816644,173928,1008,53,0,49,,,,,
1816660,173928,1093,1,6,,,,,,
1816662,173928,1003,0.26,6,,,,,,
1816665,173928,1258,0.058,0,,,,,,
1816711,173929,1003,0.28,6,,,,,,
1816717,173929,1093,1,6,,,,,,
1816721,173929,1258,0.068,0,,,,,,
1816731,173929,1004,0.42,6,,,,,,
1816733,173929,1008,56,0,49,,,,,
1816815,173930,1004,0.43,6,,,,,,
1816817,173930,1008,67,0,49,,,,,
1816841,173930,1003,0.18,6,,,,,,
1816843,173930,1258,0.07,0,,,,,,
1816865,173930,1093,3,6,,,,,,
1816908,173931,1258,0.095,0,,,,,,
1816914,173931,1003,1.32,0,,,,,,
1816920,173931,1093,124,0,,,,,,
1816946,173931,1004,0.58,0,,,,,,
1816948,173931,1008,346,0,49,,,,,
1816972,173932,1003,0.29,6,,,,,,
1816987,173932,1093,3,6,,,,,,
1816991,173932,1258,0.053,0,,,,,,
1817003,173932,1004,0.33,6,,,,,,
1817005,173932,1008,47,0,49,,,,,
1817041,173933,1004,0.13,4,1,0.11,0.17,,,
1817043,173933,1008,46,0,49,,,,,
1817064,173933,1258,0.022,0,,,,,,
1817072,173933,1003,0.1,3,1,0.09,0.12,,,
1817083,173933,1093,4,58,1,1,8,,,
1817127,173934,1003,0.51,4,,,,,,
1817133,173934,1093,25,4,,,,,,
1817144,173934,1258,0.06,0,,,,,,
1817147,173934,1004,0.37,3,,,,,,
1817149,173934,1008,166,0,49,,,,,
1817216,173935,1004,0.1,3,,,,,,
1817218,173935,1008,47,0,49,,,,,
1817223,173935,1258,0.018,0,,,,,,
1817227,173935,1003,0.14,4,,,,,,
1817233,173935,1093,7,4,,,,,,
1817259,173936,1003,0.69,1,,,,,,
1817264,173936,1093,11,3,,,,,,
1817282,173936,1258,0.002,0,,,,,,
1817302,173936,1004,0.03,1,,,,,,
1817304,173936,1008,22,0,49,,,,,
1817363,173937,1004,0.04,7,,,,,,
1817365,173937,1008,48,0,49,,,,,
1817377,173937,1258,0.003,0,,,,,,
1817392,173937,1093,4,7,,,,,,
1817396,173937,1003,0.63,8,,,,,,
1817409,173938,1003,0.6,0,,,,,,
1817414,173938,1093,2,1,,,,,,
1817434,173938,1258,0.007,0,,,,,,
1817435,173938,1004,0.1,1,,,,,,
1817437,173938,1008,49,0,49,,,,,
1817513,173939,1004,0.05,10,,,,,,
1817515,173939,1008,63,0,49,,,,,
1817526,173939,1093,4,19,,,,,,
1817530,173939,1258,0.003,0,,,,,,
1817546,173939,1003,0.53,56,,,,,,
1817560,173940,1093,5,0,,,,,,
1817580,173940,1258,0.017,0,,,,,,
1817581,173940,1003,1.93,0,,,,,,
1817583,173940,1004,0.24,0,,,,,,
1817585,173940,1008,126,0,49,,,,,
1817613,173941,1008,241,0,49,,,,,
1817621,173941,1258,0.017,0,49,,,,,
1817662,173941,1004,0.51,3,1,0.46,0.6,,,
1817666,173941,1003,3.39,3,1,3.2,3.59,,,
1817711,173941,1093,10,33,,,,,,
1817721,173942,1004,0.18,0,16,,,,,
1817766,173942,1258,0.006,0,16,,,,,
1817783,173942,1093,4,0,16,,,,,
1817786,173942,1003,1.2,0,16,,,,,
1817808,173942,1008,85,0,49,,,,,
1817819,173943,1093,3,0,,,,,,
1817823,173943,1003,1.17,0,,,,,,
1817841,173943,1258,0.01,0,,,,,,
1817842,173943,1004,0.15,0,,,,,,
1817844,173943,1008,113,0,49,,,,,
1817871,173944,1258,0.112,0,49,,,,,
1817900,173944,1008,89,0,49,,,,,
1817940,173944,1093,1,45,1,0,5,,,
1817943,173944,1003,1.09,12,1,0.75,1.31,,,
1817956,173944,1004,0.33,19,1,0.07,0.7,,,
1817996,173945,1003,3.89,0,,,,,,
1818009,173945,1093,3,0,,,,,,
1818017,173945,1258,0.698,0,,,,,,
1818031,173945,1004,1.81,0,,,,,,
1818033,173945,1008,346,0,49,,,,,
1818090,173946,1004,0.49,5,1,0.37,0.63,,,
1818097,173946,1003,1.39,5,1,1.18,1.64,,,
1818132,173946,1008,43,0,49,,,,,
1818138,173946,1258,0.014,0,49,,,,,
1818141,173946,1093,1,2,1,1,1,,,
1818153,173947,1003,0.3,0,67,,,,,
1818168,173947,1093,1,0,67,,,,,
1818172,173947,1258,0.018,0,10,,,,,
1818207,173947,1004,0.6,0,67,,,,,
1818211,173947,1008,38,0,49,,,,,
1818229,173948,1258,0.027,0,,,,,,
1818255,173948,1003,0.65,3,,,,,,
1818260,173948,1093,3,3,,,,,,
1818278,173948,1004,0.33,3,,,,,,
1818280,173948,1008,88,0,49,,,,,
1818311,173949,1008,57,0,49,,,,,
1818317,173949,1258,0.03,1,1,,,,,
1818329,173949,1093,3,1,1,,,,,
1818335,173949,1004,0.16,1,1,,,,,
1818365,173950,1258,0.053,0,,,,,,
1818377,173950,1004,0.64,3,,,,,,
1818379,173950,1008,51,0,49,,,,,
1818396,173950,1003,0.42,3,,,,,,
1818402,173950,1093,1,3,,,,,,
1818477,173951,1008,85,0,49,,,,,
1818483,173951,1093,1,3,,,,,,
1818500,173951,1003,0.4,3,,,,,,
1818502,173951,1004,0.13,3,,,,,,
1818529,173951,1258,0.011,0,,,,,,
1818534,173952,1003,0.5,0,,,,,,
1818544,173952,1093,3,2,,,,,,
1818547,173952,1004,1.3,0,,,,,,
1818549,173952,1008,62,0,49,,,,,
1818560,173953,1004,0.68,6,1,0.53,0.82,,,
1818573,173953,1003,1.57,6,1,1.31,2.01,,,
1818593,173953,1093,7,6,1,4,16,,,
1818607,173953,1258,0.233,0,49,,,,,
1818669,173953,1008,75,0,49,,,,,
1818702,173954,1003,1,347,,,,,,
1818712,173954,1093,3,339,,,,,,
1818716,173954,1258,0.068,0,,,,,,
1818720,173954,1004,0.3,0,,,,,,
1818722,173954,1008,50,0,49,,,,,
1818797,173955,1004,0.1,5,,,,,,
1818799,173955,1008,36,0,49,,,,,
1818801,173955,1003,0.77,5,,,,,,
1818803,173955,1258,0.023,0,,,,,,
1818814,173955,1093,7,3,,,,,,
1818834,173956,1003,0.74,0,,,,,,
1818836,173956,1258,0.022,0,,,,,,
1818848,173956,1093,7,0,,,,,,
1818852,173956,1004,0.1,0,,,,,,
1818854,173956,1008,75,0,49,,,,,
1818903,173957,1003,0.77,19,,,,,,
1818908,173957,1093,1,19,,,,,,
1818917,173957,1258,0.028,0,,,,,,
1818925,173957,1004,0.13,19,,,,,,
1818927,173957,1008,46,0,49,,,,,
1818978,173958,1004,0.02,6,,,,,,
1818980,173958,1008,54,0,49,,,,,
1819004,173958,1093,3,6,,,,,,
1819008,173958,1003,0.91,6,,,,,,
1819010,173958,1258,0.004,0,,,,,,
1819049,173959,1003,0.61,0,,,,,,
1819051,173959,1258,0.034,0,,,,,,
1819061,173959,1093,3,0,,,,,,
1819073,173959,1004,0.15,0,,,,,,
1819075,173959,1008,67,0,49,,,,,
1819139,173960,1004,0.15,82,,,,,,
1819141,173960,1008,83,0,49,,,,,
1819155,173960,1258,0.034,0,,,,,,
1819165,173960,1093,3,88,,,,,,
1819167,173960,1003,0.6,82,,,,,,
1819210,173961,1008,159,0,49,,,,,
1819221,173961,1003,0.9,2,1,0.75,1.05,,,
1819232,173961,1093,5,2,1,5,5,,,
1819238,173961,1258,0.007,2,1,0.007,0.007,,,
1819246,173961,1004,0.15,2,,,,,,
1819254,173962,1004,0.1,1,,,,,,
1819256,173962,1008,178,0,49,,,,,
1819264,173962,1093,32,1,,,,,,
1819267,173962,1003,0.3,1,,,,,,
1819274,173962,1258,0.012,0,,,,,,
1819280,173963,1258,0.034,0,,,,,,
1819287,173963,1003,1.4,2,,,,,,
1819292,173963,1093,2,1,,,,,,
1819296,173963,1004,0.41,2,,,,,,
1819298,173963,1008,63,0,49,,,,,
1819351,173964,1004,0.2,0,,,,,,
1819353,173964,1008,56,0,49,,,,,
1819369,173964,1003,1.4,0,,,,,,
1819375,173964,1093,1,4,,,,,,
1819382,173964,1258,0.017,0,,,,,,
1819389,173965,1003,20.85,1,1,,,,,
1819395,173965,1093,63,1,1,,,,,
1819412,173965,1253,49,1,1,,,,,
1819413,173965,1257,0.264,0,49,,,,,
1819414,173965,1258,2.725,0,49,,,,,
1819429,173965,1004,6.11,1,1,,,,,
1819431,173965,1008,138,0,49,,,,,
1819466,173966,1004,12.3,1,1,,,,,
1819468,173966,1008,191,0,49,,,,,
1819503,173966,1003,20.19,1,1,,,,,
1819509,173966,1093,64,1,1,,,,,
1819526,173966,1253,59,1,1,,,,,
1819527,173966,1257,0.464,0,49,,,,,
1819528,173966,1258,5.507,0,49,,,,,
1819544,173967,1003,5.54,1,1,,,,,
1819552,173967,1093,43,1,1,,,,,
1819557,173967,1253,95,1,1,,,,,
1819558,173967,1257,2.842,0,49,,,,,
1819559,173967,1258,22.395,0,49,,,,,
1819575,173967,1004,68.07,1,1,,,,,
1819577,173967,1008,639,0,49,,,,,
1819620,173968,1004,67.33,1,1,,,,,
1819622,173968,1008,627,0,49,,,,,
1819632,173968,1253,96,1,1,,,,,
1819633,173968,1257,3.028,0,49,,,,,
1819634,173968,1258,22.467,0,49,,,,,
1819650,173968,1003,5.16,1,1,,,,,
1819658,173968,1093,27,1,1,,,,,
1819660,173969,1003,20.53,0,54,,,,,
1819669,173969,1093,62,0,54,,,,,
1819688,173969,1253,50,0,54,,,,,
1819689,173969,1257,0.347,0,56,,,,,
1819690,173969,1258,3.393,0,56,,,,,
1819702,173969,1004,7.63,0,54,,,,,
1819704,173969,1008,151,0,56,,,,,
1819740,173970,1004,4.87,1,1,,,,,
1819742,173970,1008,131,0,49,,,,,
1819776,173970,1003,21.79,1,1,,,,,
1819782,173970,1093,66,1,1,,,,,
1819799,173970,1253,41,1,1,,,,,
1819800,173970,1257,0.164,0,49,,,,,
